Market,Sentiment,Concept,Verbatim,Period
US,Range,Girls Night Out Concept Range Likes And Dislikes,"I’m not in love with the Cool Aid one, but that’s because I’m not sure if I’d personally use it.",Jan24
US,Range,Girls Night Out Concept Range Likes And Dislikes,It is agood group that fits our needs,Jan24
US,Range,Girls Night Out Concept Range Likes And Dislikes,It is highly trust and worthy,Jan24
US,Range,Girls Night Out Concept Range Likes And Dislikes,Great day today love you too baby girl,Jan24
US,Range,Girls Night Out Concept Range Likes And Dislikes,great,Jan24
US,Range,Girls Night Out Concept Range Likes And Dislikes,Very good,Jan24
US,Range,Girls Night Out Concept Range Likes And Dislikes,it's somewhat funny and fantastic,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,interesting idea,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,It looks great to try,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Unique,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,It is very good and perfect,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,I do not like them,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,i like how sexy the line seems to be,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Its unique and different,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Very inviting and luxurious,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Fun,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,positive,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Nothing,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,It's for women who like to show a lot of skin,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Intrigued,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,I think the name isn’t very fitting. Lingerie makes it seem unnecessarily sexy. But the products seem to be promising and something that mid-aged to younger women/men would find useful in their beauty routine!,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,I think it is a good group of products to put together.,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,I'm interested,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,I think is very amazing,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,I feel it’s great,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,"I think it's new and different from other brands, it makes me more interested to give it a try",Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,"I really like the concept of each, but i think the wordage could be a lot better. For example, ""blurrfect"" is somewhat a turnoff.",Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,"The liquid lingerie Products Look would The liquid lingerie products seem to be perfect for me. I like the fact that It's a lotion, a Shimmer And Perfume all in one.",Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,"Overall, I think it is a very cool idea, and I am especially interested in the glow and shimmer hand product if it genuinely can help help with reduced lines.",Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,It appears to be premium and high quality,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,It looks natural and safe to use,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Definitely worth a try,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,"I think that some of the products are appealing, but some are hard to believe",Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Its for teenagers and people in their 20s or like older single childfree people or people whose jobs require them to look glamorous,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,I think its something new and different can't wait to try it!,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,I assume it is supposed to make you feel sexy,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,"It's somewhat adequate, but not essential",Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Its nice and different,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,It sounds like a great collection,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Liquid Lingerie,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,It's very special,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,It seems like a nice product. I would try it at least once.,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Very good,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Awesome !,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Good,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,"I don’t like the name Glow Gloves. It’s cheesy. I think the name could hurt the product. The company absolutely needs to change the name of it because it does not sound luxurious, it sounds like a product found at a dollar discount store or a product for kids.",Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,"I would feel it's a waste of money and time applying. Unless you have extremely dull, dray and uneven skin tone. However, in those cases you would want to buy a good lotion to moisturize the skin or use bath oil when bathing. There are far better thing one can do to improve their natural radiance, like drink more water, having a healthy diet, exercise, making sure get proper sleep and taking vitamins.",Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,"Exciting, fun, trustworthy brand",Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,It was perfect,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Univox and I have,Jan24
US,Range,Liquid Lingerie Concept Range Likes And Dislikes,Interesting concepts but designed more for people who show off a lot of skin and not necessarily just for people who want to indulge in skincare and “me” time.,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Good range,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Good luck,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Good luck and good like,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Mission Possible,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Good,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,"I think it is a great, cohesive concept. I would love to see the products offered as trial sized sold in a kit of all 3 products. I would definitely buy the travel sized kits and then purchase 1 or two full sized products based on which ones I like the best. I wish the one that’s advertised as “light jojoba oil” scent had a little bit more of a scent to it. I often buy products, especially lotions and oils, based off their scent.",Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I like where it’s heading and I hope to see the products on shelves soon,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,It's good,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Looks good,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,They sound great and hoping they work,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,It’s not for everyone,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,It is an interesting idea for skincare and body care.,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,.,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,"Sounds good , question is does it really give the results it said? A lot of products say what they do but they don’t",Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,New and different and meets my needs,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,It's very good and nice,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I thinks it’s a great mission for women,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,It's relevant to me and believable,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I think that I would like to try the items.,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Good major target points for women that have these flaws,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,It would be a skincare line I would be interested in trying,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I think the products speak for themselves,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I like how they address a variety of skincare concerns such as preventing aging,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I think they have a great platform and I think the product seems great,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,SAFE,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Great!!,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I wouldn’t purchase these products,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I like it,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,The products seem like good products and useful for many individuals to support their confidence in their bodies. The wording on two of the products threw me off a little bit.,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Targeted for aging skin,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,It will be a hugh success and i will definittly buy,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Good ideas,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I think it's a good concept that applies to woman and their needs,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,It is good,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I would definintely be interested,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,I would like to have it,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Amazing,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Premium and reliable products,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,"Willing to try, but not to get my hopes up",Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,It's a good range to include in body/skincare rituals,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Great day today love,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Sgjbevood for me,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,It's perfect,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,"High quality, easy to use, exciting",Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,"I think it mostly preys on womens desparate desire to erase any ""imperfections"". Some things, once they are there, you scientifically, cannot get rid of",Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Might try this product,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,Very good,Jan24
US,Range,Mission Possible Concept Range Likes And Dislikes,"Trustworthy, safe,exciting",Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,I think that they're wonderful and useful products!!!,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,It's very beautiful and I'm very happy,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,I am excited to try these items a lot. They all seem relevant to people like me.,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,Iike that easy to find in the store,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,"Different from other brands, focuses on health as much as beauty",Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,"I like it a lot, I'd definitely try it",Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,good and very nice,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,No thoughts really,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,As long as it does what it advertises then it good to me,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,Good idea,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,Very good,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,It's very nice and easy to use,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,"I never realized there is a transition between day and night other than the time. I think the concepts fit with women who have nothing better to do than spend time on themselves, certainly not for working moms.",Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,It's exciting and believable,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,I love it...the serum and bath salts are the most exciting,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,Awesome product,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,It could have potential. Could be worth a try.,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,Amazing,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,I think there is a good range of products,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,Great variety,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,I love it so much,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,Great ready to give it a try,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,Great,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,New and relevant idea,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,I really like the range of products.  I really like the idea of having magnesium as an active ingredient since it is so good for your body and I like having products that can both prime your body for a restful sleep and awaken your senses - that is definitely an impressive range of products.,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,I love it can't wait to try it,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,About 7,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,It appears to be natural and effective,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,New,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,I think the concept sounds really interesting. The ingredients in the product needs to be of great quality.,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,Fere good,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,It's very comfortable,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,I like the idea and products. the scents appeal to me for soure- just not sure if some actually work,Jan24
US,Range,Wake Up Glorious Concept Range Likes And Dislikes,Good concept not sure if necessary in this economy,Jan24
